id,tmdb_id,imdb_id,title,release_year,genres,runtime,production_studios,tmdb_rating,imdb_rating,rotten_score,meta_score,avg_score
130,10991,tt0235679,Pokémon 3: The Movie,2000,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']",93,"['Nintendo', 'OLM', 'TV Tokyo', 'Pikachu Project 2000', 'Shogakukan', 'Media Factory', 'Tomy', 'Creatures', 'GAME FREAK', 'jeki', 'Shogakukan Production']",6.534,5.9,22/10,2.2,4.88
131,322686,tt1263791,Leave it to Kero!,2000,"['Comedy', 'Animation']",10,['Madhouse'],8.485,7.7,0.0,0.0,8.09
132,31347,tt0301083,Cardcaptor Sakura: The Sealed Card,2000,"['Animation', 'Adventure', 'Fantasy', 'Romance']",80,"['Bandai Visual', 'Amber Film Works', 'Shelty', 'Shochiku', 'Madhouse', 'Kodansha']",8.1,7.7,0.0,0.0,7.9
133,919,tt0275230,Blood: The Last Vampire,2000,"['Animation', 'Fantasy', 'Horror']",48,"['Production I.G', 'SPE Visual Works', 'Sony Computer Entertainment', 'I.G Plus']",6.9,6.6,5.0,4.4,5.72
134,80741,tt0388130,Initial D: Third Stage,2001,"['Action', 'Animation', 'Romance']",104,"['Avex Entertainment', 'OB Planning', 'Pastel', 'Studio Deen', 'Kodansha']",6.85,7.7,0.0,0.0,7.28
135,25078,tt0385586,Cat Soup,2001,"['Fantasy', 'Animation', 'Science Fiction']",33,"['Sony PCL', 'IMAGICA', 'J.C.STAFF']",7.067,7.6,0.0,0.0,7.33
136,36201,tt0804905,Digimon Adventure 02: Revenge of Diaboromon,2001,"['Adventure', 'Animation', 'Family', 'Science Fiction']",30,['Toei Animation'],6.864,6.9,0.0,0.0,6.88
137,23446,tt0832449,One Piece: Clockwork Island Adventure,2001,"['Action', 'Animation', 'Adventure']",60,['Toei Animation'],6.9,6.6,0.0,0.0,6.75
138,37280,tt0831848,Crayon Shin-chan: The Adult Empire Strikes Back,2001,"['Animation', 'Comedy', 'Adventure']",90,"['Shin-Ei Animation', 'ADK', 'TV Asahi']",8.2,7.8,0.0,0.0,8.0
139,32022,tt1073223,Case Closed: Countdown to Heaven,2001,"['Animation', 'Action', 'Crime', 'Mystery']",100,"['TMS Entertainment', 'TOHO', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'Universal Music Japan', 'Shogakukan Production']",7.359,7.6,0.0,0.0,7.48
140,15999,tt0216651,Vampire Hunter D: Bloodlust,2001,"['Animation', 'Fantasy', 'Horror', 'Action', 'Adventure', 'Science Fiction']",103,"['Madhouse', 'Goodhill Vision', 'Filmlink International', 'BMG Funhouse', 'movic', 'Softcapital']",7.661,7.7,7.0,6.2,7.14
141,9606,tt0293416,Metropolis,2001,"['Animation', 'Science Fiction']",107,"['Bandai Visual', 'Destination Films', 'TOHO', 'dentsu Music and Entertainment', 'King Records', 'Madhouse', 'KADOKAWA Shoten', 'Tezuka Productions', 'IMAGICA', 'STUDIO4℃', 'Sony Pictures Television Japan', 'dentsu']",7.1,7.2,8.7,7.5,7.62
142,12600,tt0287635,Pokémon 4Ever,2001,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Family']",80,"['Pikachu Project 2001', 'Shogakukan Production', 'The Pokémon Company', 'TV Tokyo', 'Media Factory', 'Tomy', 'jeki', 'OLM', 'Shogakukan']",6.5,5.8,25/10,2.5,4.93
143,129,tt0245429,Spirited Away,2001,"['Animation', 'Family', 'Fantasy']",125,"['Studio Ghibli', 'Tokuma Shoten', 'Nippon Television Network Corporation', 'Mitsubishi', 'dentsu', 'TFC']",8.534,8.6,9.6,9.6,9.08
144,36897,tt0304564,Pokémon: Mewtwo Returns,2001,"['Animation', 'Family', 'Action', 'Adventure', 'Drama', 'Fantasy']",63,"['OLM', 'Shogakukan Production', 'TV Tokyo', 'jeki']",6.7,6.5,0.0,0.0,4.4
145,11299,tt0275277,Cowboy Bebop: The Movie,2001,"['Action', 'Animation', 'Science Fiction']",115,"['TriStar Pictures', 'Bandai Visual', 'Destination Films', 'SUNRISE', 'Emotion', 'BONES']",7.724,7.8,6.7,6.2,7.11
146,42360,tt0322645,Inuyasha the Movie: Affections Touching Across Time,2001,"['Action', 'Animation', 'Adventure', 'Fantasy']",99,"['SUNRISE', 'Mini Art']",7.5,7.1,0.0,0.0,7.3
147,37910,tt0370754,Voices of a Distant Star,2002,"['Animation', 'Science Fiction', 'Romance']",25,['CoMix Wave Films'],6.5,7.1,0.0,0.0,6.8
148,44725,tt0997084,One Piece: Chopper's Kingdom on the Island of Strange Animals,2002,"['Action', 'Animation', 'Adventure']",56,"['Toei Animation', 'Toei Company', 'Shueisha', 'Fuji Television Network', 'Bandai']",6.7,6.2,0.0,0.0,6.45
149,21769,tt0303678,Armitage: Dual Matrix,2002,"['Thriller', 'Action', 'Animation', 'Science Fiction', 'Adventure']",90,"['Pioneer LDC', 'Anime International Company', 'Jay Film']",6.3,6.5,0.0,0.0,6.4
150,33176,tt0420138,Lupin the Third: Return of Pycal,2002,"['Animation', 'Action', 'Comedy', 'Crime']",49,"['TMS Entertainment', 'VAP', 'TFC']",6.1,5.6,0.0,0.0,5.85
151,26662,tt0990372,Detective Conan: The Phantom of Baker Street,2002,"['Animation', 'Adventure', 'Mystery', 'Science Fiction', 'Crime']",107,"['TMS Entertainment', 'TOHO', 'Shogakukan Production', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation', 'Shogakukan']",7.77,7.8,0.0,0.0,7.79
152,33875,tt0347791,Pokémon Heroes,2002,"['Animation', 'Adventure', 'Action', 'Fantasy', 'Science Fiction']",80,"['Pikachu Project', 'Shogakukan Production', 'Tomy', 'The Pokémon Company', 'TV Tokyo', 'jeki', 'Media Factory', 'OLM', 'Shogakukan']",6.685,6.1,2.0,2.7,4.37
153,15370,tt0347618,The Cat Returns,2002,"['Adventure', 'Fantasy', 'Animation', 'Drama', 'Family']",75,"['Studio Ghibli', 'Hakuhodo DY Media Partners', 'Mitsubishi', 'Nippon Television Network Corporation', 'TOHO', 'Tokuma Shoten']",7.13,7.1,8.8,7.0,7.51
154,33320,tt0291350,Millennium Actress,2002,"['Drama', 'Animation', 'Romance', 'Fantasy']",87,['Madhouse'],7.841,7.8,9.3,7.0,7.99
155,158483,tt0803038,Mei and the Kittenbus,2002,"['Animation', 'Adventure', 'Family', 'Fantasy']",13,['Studio Ghibli'],7.2,7.9,0.0,0.0,7.55
156,36072,tt0351382,Mount Head,2002,"['Animation', 'Comedy', 'Fantasy']",10,['Yamamura Animation'],6.36,6.8,0.0,0.0,6.58
157,22537,tt0366621,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,2002,"['Action', 'Animation', 'Adventure', 'Fantasy']",100,"['Shogakukan Production', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'SUNRISE', 'Nippon Television Network Corporation', 'TOHO']",7.7,7.3,0.0,0.0,7.5
158,44727,tt1006926,One Piece: Dead End Adventure,2003,"['Action', 'Animation', 'Adventure']",95,['Toei Animation'],7.0,7.1,0.0,0.0,7.05
159,98613,tt0473474,Doraemon: Nobita and the Windmasters,2003,"['Animation', 'Fantasy', 'Adventure', 'Family', 'Science Fiction']",84,"['Shin-Ei Animation', 'Shogakukan', 'TV Asahi']",7.2,6.9,0.0,0.0,7.05
160,39202,tt1133935,Detective Conan: Crossroad in the Ancient Capital,2003,"['Animation', 'Mystery', 'Adventure']",110,"['TMS Entertainment', 'TOHO', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation', 'Shogakukan Production']",7.112,7.1,0.0,0.0,7.11
161,45287,tt0805540,Fighting Spirit: Champion Road,2003,"['Animation', 'Action', 'Comedy', 'TV Movie']",90,"['Madhouse', 'Geneon Entertainment']",6.806,8.2,0.0,0.0,7.5
162,36218,tt0420076,Pokémon: Jirachi - Wish Maker,2003,"['Family', 'Action', 'Animation', 'Adventure', 'Fantasy', 'Science Fiction']",81,"['OLM', 'Pikachu Project', 'Shogakukan Production', 'The Pokémon Company', 'Shogakukan', 'TV Tokyo', 'Media Factory', 'Tomy', 'jeki']",6.6,5.7,0.0,0.0,6.15
163,80868,tt0834585,Lupin the Third: Operation: Return the Treasure,2003,"['Animation', 'TV Movie', 'Action', 'Comedy', 'Crime']",90,"['TMS Entertainment', 'Nippon Television Network Corporation']",6.8,7.0,0.0,0.0,6.9
164,45288,tt3354378,Fighting Spirit - Mashiba vs. Kimura,2003,"['Animation', 'Comedy', 'Drama', 'Action', 'TV Movie']",60,['Madhouse'],6.9,8.2,0.0,0.0,7.55
165,13398,tt0388473,Tokyo Godfathers,2003,"['Animation', 'Drama', 'Comedy']",92,"['Madhouse', 'Sony Pictures', 'dentsu', 'GENCO']",7.926,7.8,9.2,7.5,8.11
166,410685,tt3634858,Naruto: The Lost Story - Mission: Protect the Waterfall Village!,2003,"['Animation', 'Action', 'Adventure']",40,['Pierrot'],7.189,6.6,0.0,0.0,6.89
167,34295,tt0396659,Inuyasha the Movie 3: Swords of an Honorable Ruler,2003,"['Animation', 'Fantasy', 'Adventure']",99,['SUNRISE'],7.7,7.6,0.0,0.0,7.65
168,15981,tt0439533,Dead Leaves,2004,"['Action', 'Adventure', 'Animation', 'Comedy', 'Crime', 'Science Fiction']",52,"['Production I.G', 'Manga Entertainment']",6.996,7.1,0.0,0.0,7.05
169,50253,tt0805605,Saint Seiya Heaven Chapter: Overture,2004,"['Animation', 'Fantasy']",83,['Toei Animation'],7.7,7.0,0.0,0.0,7.35
170,44728,tt1010435,One Piece: Curse of the Sacred Sword,2004,"['Animation', 'Adventure', 'Action']",95,"['Toei Animation', 'Toei Company']",6.9,6.5,0.0,0.0,6.7
171,12140,tt0347246,Ghost in the Shell 2: Innocence,2004,"['Animation', 'Drama', 'Science Fiction']",100,"['Bandai Visual', 'Production I.G', 'dentsu', 'ITNDDTD', 'Kodansha', 'Studio Ghibli']",7.3,7.4,6.5,6.8,7.0
172,39203,tt1133559,Detective Conan: Magician of the Silver Sky,2004,"['Animation', 'Mystery', 'Adventure']",110,"['TMS Entertainment', 'TOHO', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation', 'Shogakukan Production', 'Shogakukan-Shueisha Productions']",7.06,7.0,0.0,0.0,7.03
173,11633,tt0401233,Appleseed,2004,"['Animation', 'Action', 'Science Fiction']",105,"['TOHO', 'TBS', 'Digital Frontier', 'Geneon Entertainment', 'MBS', 'Micott Basara K.K.', 'TYO Productions', 'Appleseed Film Partners']",6.696,6.9,2.6,4.0,5.05
174,404250,tt4135650,Zatch Bell! 101st Devil,2004,"['Comedy', 'Animation', 'Adventure', 'Action']",84,['Toei Animation'],6.5,7.8,0.0,0.0,7.15
175,8953,tt0348121,Steamboy,2004,"['Animation', 'Fantasy', 'Science Fiction']",126,"['Bandai Visual', 'SUNRISE', 'Steamboy Committee', 'STUDIO4℃', 'Triumph Films']",6.906,6.8,6.1,6.6,6.6
176,34065,tt0435286,Pokémon: Destiny Deoxys,2004,"['Family', 'Adventure', 'Animation', 'Fantasy']",98,"['Pikachu Project', 'The Pokémon Company', 'Shogakukan', 'TV Tokyo', 'Media Factory', 'Tomy', 'jeki', 'OLM', 'Shogakukan Production']",6.609,6.1,0.0,0.0,6.35
177,21712,tt0452039,Mind Game,2004,"['Animation', 'Romance', 'Comedy', 'Drama', 'Fantasy']",103,"['STUDIO4℃', 'Asmik Ace Entertainment', 'Rentrak Japan', 'Beyond C.']",7.46,7.7,10.0,6.6,7.94
178,16907,tt0476680,Naruto the Movie: Ninja Clash in the Land of Snow,2004,"['Comedy', 'Action', 'Animation', 'Adventure']",82,"['Pierrot', 'dentsu', 'Aniplex', 'Shueisha', 'TV Tokyo', 'TOHO', 'Bandai Visual']",7.3,6.6,0.0,0.0,6.95
179,4935,tt0347149,Howl's Moving Castle,2004,"['Fantasy', 'Animation', 'Adventure']",119,"['Studio Ghibli', 'Tokuma Shoten', 'Nippon Television Network Corporation', 'dentsu', 'Walt Disney Japan', 'd-rights', 'TOHO']",8.387,8.2,8.8,8.2,8.4
180,12924,tt0381348,The Place Promised in Our Early Days,2004,"['Animation', 'Adventure', 'Drama', 'Romance']",90,['CoMix Wave Films'],6.59,6.8,7.1,0.0,6.83
181,34297,tt0473658,Inuyasha the Movie 4: Fire on the Mystic Island,2004,"['Fantasy', 'Animation', 'Adventure']",88,['SUNRISE'],7.5,7.2,0.0,0.0,7.35
182,44729,tt1018764,One Piece: Baron Omatsuri and the Secret Island,2005,"['Action', 'Animation', 'Thriller', 'Comedy']",91,['Toei Animation'],7.2,7.2,0.0,0.0,7.2
183,39204,tt1133936,Detective Conan: Strategy Above the Depths,2005,"['Animation', 'Mystery']",110,"['TMS Entertainment', 'TOHO', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation', 'Shogakukan-Shueisha Productions']",6.91,7.0,0.0,0.0,6.96
184,647,tt0385700,Final Fantasy VII: Advent Children,2005,"['Animation', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",101,"['Square Enix', 'Visual Works']",7.2,7.1,5.0,0.0,6.43
185,34067,tt0875609,Pokémon: Lucario and the Mystery of Mew,2005,"['Family', 'Adventure', 'Animation', 'Fantasy', 'Action', 'Science Fiction']",103,"['Pikachu Project', 'The Pokémon Company', 'Shogakukan', 'TV Tokyo', 'Media Factory', 'Tomy', 'jeki', 'OLM', 'Shogakukan Production']",6.998,6.8,0.0,0.0,6.9
186,14003,tt0485323,Fullmetal Alchemist the Movie: Conqueror of Shamballa,2005,"['Action', 'Adventure', 'Animation', 'Drama']",105,"['Square Enix', 'TBS', 'Aniplex', 'Nippan Group Holdings', 'MBS', 'SKY Perfect Broadcasting', 'BONES', 'Shochiku', 'dentsu']",7.3,7.3,0.0,0.0,7.3
187,16910,tt0791188,Naruto the Movie: Legend of the Stone of Gelel,2005,"['Animation', 'Adventure', 'Fantasy']",97,"['dentsu', 'Aniplex', 'Shueisha', 'TV Tokyo', 'Pierrot', 'Bandai Visual']",6.8,6.4,0.0,0.0,6.6
188,13274,tt0489134,Final Fantasy VII: Last Order,2005,"['Action', 'Adventure', 'Animation', 'Fantasy', 'Science Fiction', 'Drama']",25,"['Square Enix', 'Madhouse']",6.6,7.3,0.0,0.0,6.95
189,20683,tt1506448,Pale Cocoon,2005,"['Animation', 'Science Fiction']",23,"['STUDIO RIKKA', 'Directions']",6.515,6.9,0.0,0.0,6.71
190,19961,tt0498465,Stormy Night,2005,"['Adventure', 'Animation', 'Drama', 'Romance']",107,"['Shogakukan', 'Sedic International', 'TOHO', 'MBS', 'Hakuhodo DY Media Partners', 'TBS']",7.1,7.0,0.0,0.0,7.05
191,14945,tt0493247,Origin: Spirits of the Past,2006,"['Animation', 'Science Fiction', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Action']",95,"['GONZO', 'Media Factory']",6.94,6.3,0.0,0.0,6.62
192,111224,tt1024214,Ghost in the Shell: S.A.C. 2nd GIG - Individual Eleven,2006,"['Animation', 'Science Fiction']",161,"['Production I.G', 'Manga Entertainment', 'Bandai Entertainment', 'dentsu', 'Victor Entertainment']",7.5,8.4,0.0,0.0,7.95
193,70841,tt0802983,Doraemon: Nobita's Dinosaur,2006,"['Animation', 'Adventure', 'Family', 'Fantasy', 'Science Fiction']",107,"['ADK', 'Fujiko Productions', 'Shogakukan Production', 'TV Asahi', 'TOHO', 'Shin-Ei Animation']",7.5,7.2,0.0,0.0,7.35
194,44730,tt1059950,One Piece: Giant Mecha Soldier of Karakuri Castle,2006,"['Animation', 'Adventure', 'Action', 'Comedy', 'Science Fiction', 'Fantasy']",94,"['Toei Animation', 'Toei Company', 'Fuji Television Network', 'Shueisha', 'Bandai']",7.0,6.4,0.0,0.0,6.7
195,109080,tt0456980,Fist of the North Star: The Legend of the True Savior: Legend of Raoh-Chapter of Death in Love,2006,"['Animation', 'Action', 'Adventure']",95,"['TMS Entertainment', 'North Star Pictures', 'Toho Pictures']",6.667,6.7,0.0,0.0,6.68
196,39205,tt0498536,Detective Conan: The Private Eyes' Requiem,2006,"['Animation', 'Mystery', 'Adventure']",110,"['TMS Entertainment', 'TOHO', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation', 'Shogakukan Production']",7.111,7.1,0.0,0.0,7.11
197,137773,tt1371721,Pokémon: The Mastermind of Mirage Pokémon,2006,"['TV Movie', 'Animation', 'Action', 'Adventure']",45,"['Shogakukan Production', 'TAJ Productions', 'OLM']",6.8,5.7,0.0,0.0,6.25
198,17566,tt0778631,Brave Story,2006,"['Animation', 'Adventure', 'Mystery', 'Fantasy']",112,"['Fuji Television Network', 'GONZO', 'SKY Perfect Well Think', 'Trans Arts', 'dentsu', 'Warner Bros. Japan']",6.257,6.5,0.0,0.0,6.38
199,16808,tt1000095,Pokémon Ranger and the Temple of the Sea,2006,"['Family', 'Animation', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']",105,"['jeki', 'Media Factory', 'OLM', 'Pikachu Project', 'Shogakukan Production', 'TV Tokyo', 'The Pokémon Company', 'TakaraTomy', 'Shogakukan']",6.4,5.9,0.0,0.0,6.15
200,14069,tt0808506,The Girl Who Leapt Through Time,2006,"['Fantasy', 'Animation', 'Drama', 'Science Fiction']",98,"['Madhouse', 'Happinet Pictures', 'KADOKAWA', 'KADOKAWA Shoten', 'Q-TEC', 'Memory-Tech', 'Studio Chizu']",7.781,7.6,8.7,6.6,7.67
201,37933,tt0495596,Tales from Earthsea,2006,"['Animation', 'Fantasy', 'Adventure']",115,"['Studio Ghibli', 'dentsu Music and Entertainment', 'GNDHDDT', 'Hakuhodo DY Media Partners', 'Mitsubishi', 'Nibariki', 'Nippon Television Network Corporation', 'TOHO']",6.529,6.3,47/10,4.7,5.84
202,18861,tt1071815,Naruto the Movie: Guardians of the Crescent Moon Kingdom,2006,"['Adventure', 'Animation', 'Action']",95,"['Pierrot', 'TV Tokyo', 'Shueisha', 'Toho Pictures', 'Aniplex', 'dentsu', 'Bandai']",7.1,6.3,0.0,0.0,6.7
203,4977,tt0851578,Paprika,2006,"['Science Fiction', 'Thriller', 'Animation']",90,"['Madhouse', 'Sony Pictures']",7.8,7.7,8.7,8.1,8.08
204,13754,tt0831888,Tekkonkinkreet,2006,"['Action', 'Adventure', 'Animation']",103,"['Aniplex', 'Shogakukan', 'STUDIO4℃', 'Asmik Ace Entertainment', 'Beyond C.']",7.362,7.5,7.7,6.5,7.27
205,20523,tt1190545,Animal Crossing: The Movie,2006,"['Animation', 'Drama', 'Family']",87,"['TOHO', 'VAP', 'Nintendo', 'Dragon Production', 'Studio Cockpit', 'The Answerstudio', 'OLM', 'Nippon Television Network Corporation']",6.766,6.6,0.0,0.0,6.68
206,15575,tt1105263,Bleach the Movie: Memories of Nobody,2006,"['Fantasy', 'Animation', 'Science Fiction']",87,"['TOHO', 'Pierrot']",6.917,7.1,0.0,0.0,7.01
207,38142,tt0983213,5 Centimeters per Second,2007,"['Animation', 'Romance', 'Drama']",63,['CoMix Wave Films'],7.295,7.4,0.0,0.0,7.35
208,25278,tt1037116,One Piece: The Desert Princess and the Pirates: Adventure in Alabasta,2007,"['Action', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",90,['Toei Animation'],6.891,6.8,0.0,0.0,6.85
209,52795,tt1260351,Doraemon: Nobita's New Great Adventure Into the Underworld - The Seven Magic Users,2007,"['Family', 'Adventure', 'Animation', 'Science Fiction', 'Fantasy']",112,"['Shin-Ei Animation', 'Fujiko Productions', 'Shogakukan', 'TV Asahi', 'ADK', 'Shogakukan Production']",7.2,7.2,0.0,0.0,7.2
210,39206,tt1146290,Detective Conan: Jolly Roger in the Deep Azure,2007,"['Animation', 'Adventure']",110,"['TMS Entertainment', 'TOHO']",6.5,6.3,0.0,0.0,6.4
211,114372,tt1135522,Fist of the North Star: Legend of Raoh - Chapter of Fierce Fighting,2007,"['Action', 'Animation', 'Adventure', 'Romance']",95,"['TMS Entertainment', 'DesperaDo']",6.488,7.1,0.0,0.0,6.79
212,13194,tt0465657,Highlander: The Search for Vengeance,2007,"['Action', 'Animation', 'Fantasy', 'Science Fiction']",86,"['Imagi Animation Studios', 'Madhouse', 'Davis-Panzer Productions']",7.129,6.7,0.0,0.0,6.91
213,40123,tt0962762,Genius Party,2007,"['Animation', 'Science Fiction', 'Fantasy', 'Action', 'Drama', 'Comedy']",102,['STUDIO4℃'],6.474,6.9,0.0,0.0,6.69
214,25961,tt1226251,Pokémon: The Rise of Darkrai,2007,"['Family', 'Adventure', 'Animation', 'Fantasy', 'Action', 'Science Fiction']",95,"['Pikachu Project', 'TV Tokyo', 'The Pokémon Company', 'Shogakukan', 'Media Factory', 'TakaraTomy', 'jeki', 'OLM', 'Shogakukan Production']",6.9,6.4,0.0,0.0,6.65
215,59298,tt1119194,The Piano Forest,2007,"['Music', 'Animation', 'Drama']",101,"['Nippon Television Network Corporation', 'Madhouse', 'Sony Music Entertainment (Japan)', 'NAS', 'Yomiuri Shimbun Company', 'Yomiuri Telecasting Corporation', 'VAP', 'Shochiku', 'ADK']",7.1,7.1,0.0,0.0,7.1
216,17234,tt1179773,Summer Days with Coo,2007,"['Animation', 'Fantasy', 'Comedy', 'Romance', 'Drama', 'Family']",138,"['SKY Perfect Well Think', 'Sony Music Entertainment (Japan)', 'TV Asahi', 'Shochiku', 'dentsu', 'Shin-Ei Animation', 'Dentsu Tec', 'Mitsui & Co.']",7.829,7.4,0.0,0.0,7.61
217,20982,tt0988982,Naruto Shippuden the Movie,2007,"['Animation', 'Action', 'Fantasy']",94,"['Pierrot', 'TV Tokyo', 'Aniplex', 'dentsu']",7.4,6.7,0.0,0.0,7.05
218,13391,tt0970472,Vexille,2007,"['Animation', 'Science Fiction']",109,"['Avex Entertainment', 'OXYBOT', 'CCRE', 'Shogakukan Production', 'Shogakukan', 'TBS', 'Yahoo! Japan', 'Shochiku']",6.678,6.7,0.0,0.0,6.69
219,51482,tt3355694,Death Note Relight 1: Visions of a God,2007,"['TV Movie', 'Crime', 'Drama', 'Fantasy', 'Thriller', 'Animation']",131,['Madhouse'],7.908,7.4,0.0,0.0,7.65
220,18874,tt0856797,Ghost in the Shell: Stand Alone Complex - Solid State Society,2007,"['Animation', 'Action', 'Thriller', 'Crime', 'Science Fiction']",105,"['Production I.G', 'Bandai Visual', 'dentsu', 'Victor Entertainment', 'Nippon Television Network Corporation', 'Tokuma Shoten', 'Bandai Entertainment', 'Manga Entertainment']",7.5,7.8,0.0,0.0,7.65
221,15137,tt0923811,Evangelion: 1.0 You Are (Not) Alone,2007,"['Animation', 'Science Fiction', 'Action', 'Drama']",101,['khara'],7.595,7.5,6.7,6.6,7.1
222,16516,tt0997274,Clannad: The Motion Picture,2007,"['Animation', 'Drama', 'Romance']",94,"['VISUAL ARTS/Key', 'Toei Animation']",7.2,7.3,0.0,0.0,7.25
223,13980,tt1121794,Sword of the Stranger,2007,"['Action', 'Animation', 'History']",103,['BONES'],7.6,7.7,0.0,0.0,7.65
224,13981,tt1043842,Appleseed: Ex Machina,2007,"['Animation', 'Action', 'Thriller', 'Science Fiction']",105,"['Toei Animation', 'Digital Frontier', 'TYO Productions', 'Micott & Basara K.K.', 'Ex Machina Film Partners', 'SEGA', 'TakaraTomy', 'Lion Rock Productions', 'Toei Company']",6.5,7.0,0.0,0.0,6.75
225,73714,tt1118665,Franz Kafka's a Country Doctor,2007,"['Animation', 'Drama']",21,['Yamamura Animation'],6.684,7.3,0.0,0.0,6.99
226,23150,tt1155650,The Garden of Sinners: Overlooking View,2007,"['Animation', 'Crime', 'Action', 'Fantasy', 'Mystery']",50,"['ufotable', 'Aniplex', 'Kodansha', 'TYPE-MOON']",6.729,6.9,0.0,0.0,6.81
227,17101,tt1148261,Bleach the Movie: The DiamondDust Rebellion,2007,"['Action', 'Animation', 'Thriller']",95,['Pierrot'],6.766,7.0,0.0,0.0,6.88
228,23151,tt1155651,The Garden of Sinners: Murder Speculation Part A,2007,"['Animation', 'Action', 'Crime', 'Romance', 'Mystery']",60,"['ufotable', 'Aniplex', 'Kodansha', 'TYPE-MOON']",6.711,7.1,0.0,0.0,6.91
229,23153,tt1155652,The Garden of Sinners: Remaining Sense of Pain,2008,"['Crime', 'Animation', 'Action', 'Fantasy', 'Mystery', 'Drama']",58,"['ufotable', 'Aniplex', 'Kodansha', 'TYPE-MOON']",7.0,7.3,0.0,0.0,7.15
230,13648,tt1174954,Resident Evil: Degeneration,2008,"['Animation', 'Horror', 'Action', 'Science Fiction']",97,"['Capcom', 'Sony Pictures', 'Digital Frontier']",6.8,6.4,0.0,0.0,6.6
231,44731,tt1206326,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom",2008,"['Action', 'Animation', 'Adventure', 'Comedy']",113,['Toei Animation'],7.053,6.9,0.0,0.0,6.98
232,44885,tt1217043,Kite Liberator,2008,"['Animation', 'Thriller', 'Action']",58,"['Happinet Pictures', 'ARMS']",5.234,5.5,0.0,0.0,5.37
233,26546,tt1174735,Lupin the Third: Green vs Red,2008,"['Action', 'Animation', 'Comedy', 'Drama', 'Crime']",80,"['TMS Entertainment', 'VAP', 'Nippon Television Network Corporation']",6.4,5.8,0.0,0.0,6.1
234,39207,tt1155696,Detective Conan: Full Score of Fear,2008,"['Animation', 'Action', 'Crime', 'Mystery']",115,"['TMS Entertainment', 'TOHO']",6.914,6.7,0.0,0.0,6.81
235,23154,tt1233474,The Garden of Sinners: The Hollow Shrine,2008,"['Animation', 'Fantasy', 'Action', 'Mystery']",45,"['ufotable', 'Aniplex', 'Kodansha', 'TYPE-MOON']",6.851,7.1,0.0,0.0,6.98
236,20722,tt1361566,La Maison en Petits Cubes,2008,['Animation'],12,['Oh! Production'],7.906,8.2,0.0,0.0,8.05
237,14092,tt1260502,Ghost in the Shell 2.0,2008,"['Action', 'Animation', 'Crime', 'Science Fiction']",85,"['Production I.G', 'Manga Entertainment']",7.395,7.8,10.0,0.0,8.4
238,47292,tt1160525,Pokémon: Giratina and the Sky Warrior,2008,"['Family', 'Adventure', 'Animation', 'Fantasy']",100,"['jeki', 'Media Factory', 'OLM', 'Pikachu Project', 'TV Tokyo', 'The Pokémon Company', 'TakaraTomy', 'Shogakukan', 'Shogakukan-Shueisha Productions']",6.8,6.0,0.0,0.0,6.4
239,12429,tt0876563,Ponyo,2008,"['Animation', 'Fantasy', 'Family']",100,"['Studio Ghibli', 'TOHO', 'Nippon Television Network Corporation', 'dentsu', 'Hakuhodo DY Media Partners', 'The Walt Disney Company (Japan)', 'Mitsubishi']",7.756,7.6,9.1,8.6,8.26
240,17581,tt1160524,Naruto Shippuden the Movie: Bonds,2008,"['Fantasy', 'Animation', 'Action']",90,['Pierrot'],7.3,6.8,0.0,0.0,7.05
241,15877,tt1056437,The Sky Crawlers,2008,"['Animation', 'Action', 'Adventure', 'War', 'Science Fiction']",121,"['Production I.G', 'Nippon Television Network Corporation', 'Polygon Pictures', 'Warner Bros. Japan']",6.7,6.7,8.0,0.0,7.13
242,23155,tt1278060,The Garden of Sinners: Paradox Spiral,2008,"['Action', 'Animation', 'Drama', 'Mystery', 'Thriller', 'Fantasy']",114,"['ufotable', 'Aniplex', 'Kodansha', 'TYPE-MOON']",7.628,7.9,0.0,0.0,7.76
243,20986,tt1288461,Gurren Lagann The Movie: Childhood's End,2008,"['Action', 'Comedy', 'Animation']",112,"['GAINAX', 'Aniplex', 'Konami', 'KADOKAWA Shoten', 'TV Tokyo', 'dentsu']",7.625,7.6,0.0,0.0,7.61
244,38594,tt1317478,Dragon Ball: Yo! Son Goku and His Friends Return!!,2008,"['Animation', 'Action', 'Adventure', 'Science Fiction', 'Comedy']",35,"['Toei Animation', 'Bird Studios', 'Shueisha']",6.5,7.0,0.0,0.0,6.75
